index,title,topic_idx
35805,예멘 내전 4년간 9만명 이상 사망…민간인 1만1천명,4
35806,"삼화페인트산업, 주당 300원 현금배당",1
35807,글로벌 태블릿 시장 침체...올해 1분기 출하량 9% 감소,1
35808,"동부화재 지난해 영업이익 7.1% ↑...1,550원 현금배당 총액",1
35809,"류현진, 6일 휴식 후 20일 신시내티전 등판",5
35810,갤럭시노트10 공개 D2…공중작용으로 스마트해진 S펜 눈,0
35811,심장마비의 원인이 되는 동맥경화의 조기 진단을 기대하며,0
35812,"남아공, ANC 지지율 하락 속 정권 탈환 가능성…국가 엔진 약화 예상",4
35813,"진영, 공화당 새 깃발로 민주당 합류",6
35814,"임종석, 문재인 행정부 감찰활동은 존재하지 않습니다",6
35815,방탄소년단 LG G7 씽큐 광고 50일 만에 조회수 1억5000만뷰 돌파,3
35816,김해공장 화재... 시커먼 연기,2
35817,"초승달 공격, 시인의 붓, 모두의 우는 얼굴",3
35818,비디오를 많이 본 컴퓨터 사용자의 행동 예측,0
35819,"독립PD협회, EBS 외주PD 사망 진심으로 사과해야",2
35820,"김종인, 더민주 최고 강경파…이정현 단식 상상 그 이상",6
35821,"국정원, 북한 핵실험 알지 못해…미국·중국에 알리지 않을 것",6
35822,"예멘 반군, 사우디아라비아 공격 중단…사우디아라비아 대응 종합 보고서 기다리고 있습니다",4
35823,주간 스마트 브랜드보다 제품…Z세대를 겨냥한 스마트폰,0
35824,북한 날씨 대체로 맑음...북부지역은 흐림,3
35825,무진여행 김승옥 단편집 '가짜와 진짜',3
35826,"MBC 전 경영진, 채용비리 책임자 신고해야",2
35827,"코스타 콘테 첼시 감독, 문자로 제외 통보...퇴사할 수밖에 없어",5
35828,내년 1~3월 전국 12만4000대 입주…지난해 같은 기간보다 3% 증가,1
35829,"낮, 밤, 밤, 낮, 밤, 낮, 밤, 낮",3
35830,경찰서에 찾아가 어머니를 흉기로 살해하려 한 20대 아들 기소,2
35831,한화인베스트먼트 대한항공의 4분기 실적은 시장 기대치를 밑돌 것입니다,1
35832,"일본 언론, 징용업체 자산 매각 시 한국 정부에 배상 청구 고려",4
35833,"등산, 사진찍기…충북 유명산·유원지 피서객 붐비고 있습니다",3
35834,갤럭시노트9 행사 주인공 된 AI 스피커…갤럭시 홈 깜짝 등장,0
35835,창립 5주년을 맞은 코트씨의 누적 거래액이 2조원에 육박합니다,1
35836,힐만이 마지막 경기에서 이긴다면 뭐라고 말해야 할지 모르겠어요...,5
35837,NH투자 1월 옵션 매도 우위,1
35838,평양 정상회담에서 북한 인사들을 맞이한 문 대통령,6
35839,,1
35840,"메리츠종금증권, 내년 코스피 1900~2400선 등락",1
35841,과방위 파행으로 무산 위기에 처한 KT 화재 청문회…여야 비난,6
35842,대북 제재 압박에 7~9월 협상 카드 줄 가능성 포괄적,6
35843,중앙아프리카 공화국 정부의 반군 단체들이 평화 협정에 합의했습니다,4
35844,음주운전 전과 2범인 공무원…음주·무면허 운전,2
35845,하나금융투자 한화손해보험 1분기 실적 부진...목표는 ↓,1
35846,"화승기업 등 26개사, 보호예수 의무화 10월 해제",1
35847,김철수 감독이 큰 공격을 한다면...,5
35848,회의 자료를 보는 홍영표,6
35849,리튬이온전지보다 100배 빠른 충전…새로운 배터리 개발,0
35850,500경기에 출전하는 이동국 바로 앞에 있는 경기가 가장...,5
35851,"음악회, 과학문화축제 등 4월 과학의 달 행사 풍성",3
35852,포장도 잘 먹고…우유 단백질이 들어간 포장 필름 개발,0
35853,"연말, 나무 대신 광화문에 있는 8미터 높이의 포옹곰",3
35854,"푸홀스의 개인 통산 1,993타점... 라이브 볼의 시대, 루스...",5
35855,"세종시, 아파트 난립 단독주택 공급 늘립니다",1
35856,자서전을 새로 쓰죠. 틀릴 수도 있어요,3
35857,펭수 다이어리 서점 출시 일정 연기,3
35858,홍준표 중앙선거관리위원회 회의 참석,6
35859,프로농구 SK 삼성 꺾고 하루 만에 공동 3위,5
35860,메르켈의 실제 지출은 국방비 감축에 대한 미국의 비판에 중요합니다,4
35861,"5G 야구장 구축, 앱 출시…이동통신사 야구 열기",0
35862,과학기술대학에 입학한 홍콩 경찰 시위대의 마지막 보루,4
35863,아인슈타인의 꿈 실현을 위한 중력렌즈 현상 관찰,0
35864,"집행위원장, 정상회담 의장 등 EU 지도자 인선 논의",4
35865,국민의당 아수라장…고음성 몸싸움에 야당 퇴장,6
35866,"러시아, 시리아, 리비아 내전 개입 시작",4
35867,이라크 바그다드서 유혈 반정부 시위 계속…총 5명 사망,4
35868,세기의 IT 전문가들은 AlphaGo의 기술을 측정하지 못합니다,0
35869,"오타비노, 양키스에…오승환 어깨 무거워져",5
35870,재일한국사문학종합서적 발간,3
35871,탄핵소추안 초읽기…비주류 공동발자국 관찰,6
35872,5G 품질 문제…LG V50 ThinQ 출시가 일주일 연기될 수 있습니다,0
35873,폴더블폰 전 중국 삼성…ZTE 17일 출시,0
35874,밤사이 인천에 1.4cm 쌓인 눈…얼음판 출근길 조심,3
35875,━ 임명과정 사법개혁 방향 주목…구속 전에 반발할 듯,6
35876,김정은 청와대 타격전투훈련…참수작전 대응 종합보고서 2,6
35877,정동영 축사,6
35878,KTH 데이터 분석 및 검색 데이지 검색 엔진 출시,0
35879,포털에서 기술 기업까지...NAVER CES 데뷔 결과 및 과제,0
35880,3D 인식이 가능한 증강현실 게임 지원 기술 출시,0
35881,게시판 한국기자협회 방송미디어 균형발전 세미나,2
35882,"옐리치, 하루 3번 도루... 메이저리그 최초 5030클럽 홈런...",5
35883,"안보리, 새로운 대북제재 만장일치 결의…석탄·광물 총수출 2단계",6
35884,버튼 38점 폭발 프로농구 DBSK 꺾고 챔피언결정전 선두 질주,5
35885,한국야구 23세 이하 세계선수권대회 4위…베네수엘라에 패배,5
35886,여자 프로농구 내년 시즌부터 외국인 선수 1명으로 축소,5
35887,내일 아침 서울 14도 세종 18도...낮 영상권 회복,3
35888,"프로농구 KCC, 벼랑 끝 SK 상대 역습…4강 PO 1승 2패",5
35889,오늘 김영란법 논의할 정부 차관회의…결론 낼 수 있을지,6
35890,"박지수, 손턴 40점 합작…KB KEB하나은행에 5승째",5
35891,새 책을 알면 알수록 서양 미술 100을 더 많이 봅니다,3
35892,"AP, 소형 유조선 나포 혐의…이란의 도움 요청 견인",4
35893,"하나금융투자, ELS 등 파생상품 2종",1
35894,통계청장 교체를 위해 여야 관리위원회가 가동되고 있습니다,6
35895,연극 '헨리와 나' 15일 개막…캐릭터 포스터 공개,3
35896,김정은 NHK 위원장 취임…당의 중요성 3단계,6
35897,국민당의 마지막 최고위원회,6
35898,"신영석, 한국전력에 현대캐피탈 5R 패배 복귀",5
35899,트럼프는 우크라 대사의 교체 때문에 대사관에 내 사진을 걸지 않았습니다,4
35900,"현대기아차, 지난해 740만대 판매 전년 대비 2% 증가",1
35901,류허 중국 부총리 방미…10~11일 워싱턴DC서 미중 고위급 무역협상,4
35902,"프로축구 : 서울, 인천, 상주, 전남 주말 강등 탈출",5
35903,게시판 AI 경쟁력 강화 방안 과학기술연구회 세미나,0
35904,남북정상회담에 참석한 김정은의 차량과 경호원들,6
35905,이라크 쿠르드 자치정부 대통령 바르자니 가문 성공,4
35906,지금 홍용표 대표가 북한의 대화와 출구를 얘기할 때가 아닙니다,6
35907,유엔 식량농업기구의 새로운 수장으로 선출된 사상 최초의 중국인,4
35908,G20 정상회의에 참석한 문 대통령과 김동연 부총리,6
35909,자유한국당 이미선 부실검증 맹공...대통령 사과해야,6
35910,,1
35911,해결사 양효진 시즌 최다 29득점...현대엔지니어링 선두,5
35912,Microsoft Windows 10 Cortana Box 타사 브라우저 및 검색 링크 차단,0
35913,잠실 라이벌 무색…두산 LG전 13연전,5
35914,"강원도 강릉, 고성 열대야…낮에도 덥습니다",3
35915,터키 군인 3명 무장단체와 교전해 사망…7명 부상,4
35916,남북 여자농구 선수들이 다시 뭉쳤다…AG 우승을 위한 평화의 슛,5
35917,프로배구 개막 ᅢ매일 즐기는 프로배구…전학생 주도로…,5
35918,김병준·김정은 답방 민주국가의 자존심과 존엄이라도 지켜야,6
35919,"새로운 혁신 국가, 우리의 신체 오류 보고서",3
35920,"우리금융, 카드·금융 자회사 주가 부진 하반기로 연기",1
35921,"김연경 23점, 한국과 일본 30점 차 완패... 9년 전 VNL...",5
35922,부산 아이파크 광주와 무승부…K리그2 3위 확정,5
35923,1승 2패 워싱턴 감독님 걱정하지 마세요 4차전에서 셔저...,5
35924,"K리그 최다승 전북 최강희 감독, 4월 감독으로 선정",5
35925,"대세 된 스마트폰 대화면…삼성 맞아, 애플 틀려",0
35926,주요 비트코인 거래소들이 디도스 공격을 잇따라 받고 있습니다,1
35927,"우주 관광 실현을 위한 한 걸음 더…아마존 CEO, 우주선 비상 탈출 실험 성공",0
35928,"도종환 장관, 언론노조 창립 30주년 축하",2
35929,구자철 선발 출전 지동원 11무서 아우크스 레버쿠젠 교체,5
35930,홍콩 항일기구가 세운 소녀상,4
35931,"일본, 미국, 일본, 안보조약, 두 나라의 의무는 균형이 잡혀 있습니다",4
35932,이동통신 3사 사장들이 CES에서 새로운 먹거리를 찾고 있습니다,0
35933,"최강희 데뷔전 패배, 이동국 최다승 함께해서 기뻐",5
35934,"강정호, 교체 출전해 2타수 3안타",5
35935,"롯데정보통신, 추석 앞두고 하도급 대금 200억 조기 지급",1
35936,말컹 해트트릭 경남 포항 30대 완파 10무...,5
35937,한국전력 개빈 39득점 KB손해보험 11연패 속수무책...,5
35938,강백호 투타 재능 눈으로 확인…하나만 하기엔 아쉽다,5
35939,화재가 난 천안의 한 아파트,2
35940,홍콩 지하철·공항 광고 논란,4
35941,MS Office 365 새로운 버전 출시...AI로 업무 효율성 향상,0
35942,코리아 인터넷,2
35943,구글의 웨어러블 OS 안드로이드 웨어가 OS 웨어로 바뀝니다,0
35944,언론노조는 주 52시간 근무제를 준수해야 합니다,2
35945,현주엽 이어받은 LG 김종규 등번호 또 바뀐다...,5
35946,"청와대 관계자, MB 정부 문건도 발견…롯데월드 인허가",6
35947,"넥센 히어로즈, 홈런 5방 폭발…넥센, kt 꺾고 2연패 탈출",5
35948,LGU 모바일 5G 체험관 5G 데일리 공격 트럭 운영 시작,0
35949,50년 후에 신간이 출판되어야 할 때,3
35950,은행 가계대출 문턱 1분기 상승...신용위험 증가,1
35951,"IS, 지중해 공략 위한 해병대 꿈 꾸고…교통·관광 비상사태 실현",4
35952,4차 산업혁명위원회 1차 회의…사람 중심 정책 수립 논의,2
35953,여야 3당 원내대표 회동... 쟁점법안 논의 재개,6
35954,차세대 에너지원용 유기태양전지 제조방법 개발,0
35955,북한농업수학연구소,6
35956,내일 날씨. 다시 초여름 날씨…전국이 맑음 24~29도,3
35957,날씨 충청·전라비 소식…12일 남부 내륙 미세먼지 나쁨,3
35958,LG V30을 미리 경험해 보십시오,0
35959,사우디아라비아와 UAE에 미군과 장비 추가 배치…방공망 강화 종합,4
35960,한국의 빅리거들은 시범경기에 출전할 준비가 되어 있습니다,5
35961,KB금융 1H 순이익 1조838억원…전년대비 4.1% 감소,1
35962,금태섭 총회 참석,6
35963,북한 신문에 아카데미 광고 등장…시장경제 요인 확산 효과,6
35964,"해류, 지진파 등 실시간 정보전송 기술 개발",0
35965,여야 3당 원내대표 회동 촉구…6월 국회 일정 협의,6
35966,"한국, 이란 꺾고 6년 만에 아시아남자핸드볼선수권 4강 진출...",5
35967,힐러리 방화벽으로 인해 주춤한 미국 민주당 경선 샌더스 열기,4
35968,기호에 따라 선택하는 책과 장난감…교보문고 하비랩 운영,3
35969,삼성 갤럭시S8 미포함 MWC...스마트폰 봄가을 전국,0
35970,"박 대통령, 내일 새 지도부와 오찬 회동…변화와 화합 요청",6
35971,광주 임실 오염토양 정화시설 등록 취소,2
35972,김연경 5세트 8점 포함 19점 폭발…엑사자바시 챔피언십…,5
35973,트럼프 측근 리더십 싸움으로 국무장관 등 주요 인사 지연,4
35974,"임자혁 작가, 페라리 갤러리서 개인전 상륙",3
35975,"미세한 폭탄, 단 한 개라도... 교통 지옥 자카르타 대책",4
35976,아무리 북한이 김영철을 제재한다고 해도 멈추지 않을 것입니다,6
35977,테러 관련 유럽의회 온라인 콘텐츠 1시간 내 삭제,4
35978,배구단 외국인 감독 3명 확정...라바리니 5월 둘째주 도착,5
35979,현대 물리학 CERN의 최전선으로 가다,0
35980,달·달·달·달·달에서 중요한 시기 남북정상회담…특사 파견 공감,6
35981,최종지구 자본시장을 통한 선제적 구조조정을 통해 재도약해야 합니다,1
35982,"국회의장, 3당 원내대표 혁명 논의 2월 국회 돌파구 마련",6
35983,"부처님의 상징이 불타고 있습니다…노트르담 화재 속 파리 사람들, 관광객들 눈물과 한숨",4
35984,영화를 3초만에 전송하는 초고속 근통신 기술 개발,0
35985,"코스피 9일 연속 상승…기관·외국인 매수로 2070선 회복, 총 2단계",1
35986,윤고은과 임성순…청년 피소설가 단편집,3
35987,희망이 삶이 될 때 신간,3
35988,인기 애니메이션인 신비아파트는 웹드라마로 탄생했습니다,3
35989,"통일연구원은 북한 전역에 404개의 시장을 운영하고 있으며, 110만 명을 고용하고 있습니다",6
35990,오바마 트럼프의 음담패설을 듣게 될까봐 말씀드릴 수 없습니다... 충격적입니다,4
35991,"북한 당국자들, 조직을 만들지 말라는 김정은의 경고에 긴장",6
35992,"정부, 북한 미사일 발사로 국제사회 여론 타파 시도",6
35993,25% 할인이 9월 중순으로 늦춰질 수 있습니다,1
35994,"트럼프 부패 언론, 오바마 전 변호사 기소 제대로 다루지 않아",4
35995,박항서 매직 베트남 아시안게임 일본도 끝...10...,5
35996,WNBA 박지수 30초 출전…라스베이거스 4연속 개막 마감…,5
35997,"미래에셋증권, 현대증권 인수 관련 투자제안 검토",1
35998,나는 박물관 얼굴에서 1000만개의 표정을 만납니다,3
35999,월세 부담도 늘어...부모·자녀 통합주택 장려,1
36000,모바일 컴퓨팅의 미래…국제 ACM 모비스가 서울에서 개막하다,0
36001,게시판 IBK투자,1
36002,춘천 대표음식축제 막국수 닭갈비축제 29일 개막,3
36003,"SNS 돋보기, 미국 총기규제 강화 촉구…소원 이뤄지길",4
36004,무리뉴 맨유 감독 포그바 복귀까지 시간 오래 걸릴 듯,5
36005,LGU Nokia와 5G 코어 장비 무선 백홀 기지국 개발,0
36006,"뉴 다윈의 정원, 판단의 기술, 그리고 독점적인 1987년",3
36007,대기 중 산소와 함께 발견된 백색 왜성,0
36008,이효희 한국도로공사 설립자가 출마할 차례입니다,5
36009,일본도 꺾은 박항서호 축구마법 베트남 열기,5
36010,전국 흐리고 낮 더위 계속…남부지방과 제주에 빗방울,3
36011,오픈 뱅킹 시대에 은행은 오픈 모바일 플랫폼도 추진해야 합니다,1
36012,"정부, 태국과 군사정보보호협정 체결…국무회의 표결에서 결의안 채택",6
36013,주한미군 사령관을 맞이하는 문 대통령,6
36014,올해도 트위터 부진...사용자/이익 전망 어두움,0
36015,"에르도안, 트럼프 설득했나…10일 만에 러시아 미사일 인수",4
36016,시흥시 주차난 해소를 위한 공유주차장 확충,2
36017,경기도 17개 시군 13시 오존주의보 발령,3
36018,새 책을 읽는 방법,3
36019,이낙연 국무총리가 회의실로 들어옵니다,6
36020,제1회 국제 AI 월드컵 우승,0
36021,신간 출간 이야기,3
36022,"국민타자 이승엽, 모범 수성구민에 졌습니다",5
36023,SK 알뜰폰 중국산 ZTE폰 장비 0원에 출시,0
36024,KIST 연습생이 노트북 22대를 훔치는지 모르겠어요,2
36025,"터키 인질극, 드론 파괴, 리비아 군벌에 대한 군사 보복 위협",4
36026,일부 상위권 학생들 캠퍼스 싹쓸이…유공자 증서 수여 의혹,2
36027,"SK그룹, ICT 전문가 모이는 SKT TEB 컨퍼런스 개최",0
36028,두산 김재환의 시즌 전 구단 상대 첫 홈런…한화전 3점,5
36029,"미 국무부, 북한 도발 자제 촉구, 협상에 집중",4
36030,"김광현, 산체스 나란히 2승…SK 선발야구 산뜻한 출발",5
